id,client_id,views,title,short_description,url,image
304,12802,"15531 views","Printable Staff ID Card Creator System using PHP/MySQLi with Source Code ","Greetings from Malawi the warm heart of Africa. Here is a mini-project where an administrator of a company or organization can use to register new staff and create their id card and print the ID card. The information of the ID card can be modified using the system front-end and some would require to be managed programmatically. This system was developed using PHP/MySQLi (OOP), HTML, MySQL Database",https://www.sourcecodester.com//php/12802/php-staff-id-card-creation-and-printing-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Patrick%20Mvuma/idcards_0.png?itok=AX9MiM5S
305,12832,"12817 views","Student Timetable Management System using PHP (AppGini) with Source Code","The JISORT Web Application is a student timetable management system. It enables students to see all their class and exam timetables in one place. The exam and class timetables are updated by class representatives. Class representatives are given special permissions to update and insert the class and exam timetables for different schools, departments, and years of study. Students get to create",https://www.sourcecodester.com//php/12832/student-timetable-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Ronald%20Ronnie/jisort1.png?itok=EwmPH3nP
306,12937,"2300 views","Online Reviewer System Using PHP/PDO with Source Code","This online reviewer system is the best for knowledge evaluation and it’s suitable for colleges and universities. This system provides a comprehensive list of all of the reviews that were written by the teacher or admin. It is composed of level questions (easy, moderate, and difficult) and the students have to answer the examination with a time limit. Then, the students can view the result after taking the examination to find out if they have passed it or failed.",https://www.sourcecodester.com//php/12937/online-reviewer-system-using-phppdo.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/2019-01-21_0.png?itok=D79tUdtY
307,13797,"10077 views","Online Institute Management System with Secure Login Algorithm using PHP/MySQLi with Source Code","The Institute Office Management System is a web-based application for institutions to maintain their complete activities related to the institute. This software is very easy to operate and light on system tool to maintain information about Institute, Students, Teachers, Courses, etc. This system has 2 types of users, 1 is the administrator and the other 1 is the users. The admin can manage all",https://www.sourcecodester.com//php/13797/online-institute-management-system-using-secure-login-algorithm.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/N%20Developer/dashboard.jpg?itok=nYKvxVAj
308,14690,"2211 views","Online Voting System in PHP/MySQLi with Full Source Code","Online Voting System in PHP/MySQLi with Full Source Code The Online Voting System is a web based system that is developed using PHP, JavaScript, BootStrap, CSS and MySQLi database. The main purpose of this Online Voting System in PHP is to manage well the casting and counting votes with ease and accuracy. This Online Voting System in PHP will also help the voting process run smoothly. About the",https://www.sourcecodester.com//php/14690/online-voting-system-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/online-voting-system-in-php-with-full-source-code.jpg?itok=5BdYAfTc
309,13711,"22911 views","Online Grading System Using PHP/MySQLi with Source Code","This Grading System is a web-based system that it’s main goal is to allow Professors/Teachers to manage class grades and access the list of students in a school. The student can easily view their grades online through their ID number. With this, they will be able to identify what subjects they excelled in or failed. Students will no longer visit the registrar’s office to submit and request grades",https://www.sourcecodester.com//php/13711/online-grading-system-using-phpmysqli.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/2019-10-22_4.png?itok=zWC8J_6H
310,14688,"6634 views","Sales and Inventory Management System using CodeIgniter (PHP Framework) with Source Code","This is a Sales and Inventory Management System project that was developed using CodeIgniter PHP Framework and MDB Bootstrap Template. The purpose of this project is to help a certain company to manage its sales transactions and stock monitoring. The system stores the company's product data and also relevant information to manage the stocks and sales transaction such as the supplier list, customer",https://www.sourcecodester.com//php/14688/sales-and-inventory-management-system-using-codeigniter-php-framework-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/oretnom23/login_2.png?itok=nfQ-W6aU
311,7772,"9877 views","Simple College Website using PHP/MySQLi with Source Code","This website is for the St Joseph University of Tanzania. I just wanted to share this to help other programmers especially the beginners who wanted to learn how to develop a website using PHP/MySQLi. This College Website was developed using PHP, MySQL Database, HTML, and CSS. This project is a content management system with an online application for a certain school which means the content of the",https://www.sourcecodester.com//php/7772/simple-college-website-using-php-and-mysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/florian.kipeta/ster.png?itok=uOD68CF7
312,12210,"4149 views","CASAP Automated Enrollment System using PHP/MySQLi with Source Code","This is an Automated Enrollment System made by the students of the College of Arts &amp; Sciences of Asia and the Pacific (CASAP). This system was programmed using HTML5, PHP, MySQLi, JavaScript (jQuery and Ajax), CSS, and Bootstrap for the design. The purpose of this project is to provide CASAP an automated enrollment system to ease the process flow of the school and also to be more effective",https://www.sourcecodester.com//php/12210/casap-automated-enrollment-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Yna%20Ecole/casap.png?itok=4wxOOUUj
313,12258,"12488 views","Fantastic Blog (CMS) in PHP with Source Code","This is an absolutely fantastic web content management system for blogs/articles. It enables you to easily manage your website or blog without much hustle. With this system, you will run your blog like a boss. It provides you a wide range of capabilities to customize your blog to fit your needs. It has great features and you don't have to touch any code to have your blog up and running. There is",https://www.sourcecodester.com//php/12258/fantastic-blog-cms-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Ronald%20Ronnie/blogadmin_0.png?itok=WEzc1nkE
